id,node
3092264183.0,3092264183.0
493926139.0,493926139.0
241972988.0,241972988.0
7.581161731542303e+17,7.581161731542303e+17
9.562042222819328e+17,9.562042222819328e+17
7.4503462467439e+17,7.4503462467439e+17
8.826983478360556e+17,8.826983478360556e+17
1.0527638463211028e+18,1.0527638463211028e+18
9.555882387936952e+17,9.555882387936952e+17
9.482981430613524e+17,9.482981430613524e+17
7.218118631057736e+17,7.218118631057736e+17
7.025198003633603e+17,7.025198003633603e+17
7.428269330758779e+17,7.428269330758779e+17
8.482692028927836e+17,8.482692028927836e+17
7.092808914202788e+17,7.092808914202788e+17
166965005.0,166965005.0
1183799054.0,1183799054.0
17834762.0,17834762.0
1578095880.0,1578095880.0
896187666.0,896187666.0
8.349906490279977e+17,8.349906490279977e+17
9.561129993154232e+17,9.561129993154232e+17
9.136261776374661e+17,9.136261776374661e+17
9.587443347732726e+17,9.587443347732726e+17
2197894937.0,2197894937.0
361003801.0,361003801.0
8.728498883288269e+17,8.728498883288269e+17
365557528.0,365557528.0
80968470.0,80968470.0
7.875172553241682e+17,7.875172553241682e+17
525863715.0,525863715.0
3400722723.0,3400722723.0
2219871019.0,2219871019.0
8.72819831745196e+17,8.72819831745196e+17
3289838898.0,3289838898.0
233835830.0,233835830.0
40708919.0,40708919.0
18473274.0,18473274.0
98206010.0,98206010.0
49790780.0,49790780.0
70320954.0,70320954.0
207425342.0,207425342.0
2784632127.0,2784632127.0
1404014400.0,1404014400.0
1009562940.0,1009562940.0
121920322.0,121920322.0
7.15907016934486e+17,7.15907016934486e+17
51897156.0,51897156.0
246093638.0,246093638.0
7.42801833291219e+17,7.42801833291219e+17
4857707848.0,4857707848.0
159110985.0,159110985.0
2167585616.0,2167585616.0
2425874256.0,2425874256.0
18292048.0,18292048.0
3772895061.0,3772895061.0
889040726.0,889040726.0
237140311.0,237140311.0
9.620856783422915e+17,9.620856783422915e+17
4866566489.0,4866566489.0
34704729.0,34704729.0
2614121611.0,2614121611.0
2575759197.0,2575759197.0
3048173406.0,3048173406.0
46130528.0,46130528.0
271138145.0,271138145.0
9.725870594488689e+17,9.725870594488689e+17
8.058633438945239e+17,8.058633438945239e+17
133005157.0,133005157.0
3292911462.0,3292911462.0
257097577.0,257097577.0
3001145196.0,3001145196.0
24448366.0,24448366.0
3740732783.0,3740732783.0
2958832497.0,2958832497.0
3400552306.0,3400552306.0
49776499.0,49776499.0
4860867953.0,4860867953.0
180986738.0,180986738.0
9.502990172960686e+17,9.502990172960686e+17
8.609511353722962e+17,8.609511353722962e+17
8.819281525404918e+17,8.819281525404918e+17
1691095927.0,1691095927.0
210556794.0,210556794.0
190665083.0,190665083.0
3271255423.0,3271255423.0
9.568632849463173e+17,9.568632849463173e+17
9.232773554806907e+17,9.232773554806907e+17
7.594178240624026e+17,7.594178240624026e+17
3351788417.0,3351788417.0
8.939272551011246e+17,8.939272551011246e+17
8.352906250083369e+17,8.352906250083369e+17
15490439.0,15490439.0
1447529352.0,1447529352.0
7.829900722326733e+17,7.829900722326733e+17
256780164.0,256780164.0
9.635087946333553e+17,9.635087946333553e+17
765213068.0,765213068.0
1.004888439794303e+18,1.004888439794303e+18
7.113097504455434e+17,7.113097504455434e+17
297043846.0,297043846.0
4337549712.0,4337549712.0
2644351377.0,2644351377.0
4824179093.0,4824179093.0
7.979450204059238e+17,7.979450204059238e+17
2375536536.0,2375536536.0
7.01258640460632e+17,7.01258640460632e+17
2202241436.0,2202241436.0
502335393.0,502335393.0
2250689443.0,2250689443.0
4696541605.0,4696541605.0
1265464230.0,1265464230.0
7.566418850793718e+17,7.566418850793718e+17
2250680744.0,2250680744.0
8.021495278725038e+17,8.021495278725038e+17
1460884393.0,1460884393.0
7.149851823154504e+17,7.149851823154504e+17
71613350.0,71613350.0
21829541.0,21829541.0
293631912.0,293631912.0
1465857446.0,1465857446.0
3305977777.0,3305977777.0
950830002.0,950830002.0
117630387.0,117630387.0
7.28420088781652e+17,7.28420088781652e+17
85155978.0,85155978.0
211634104.0,211634104.0
47687096.0,47687096.0
8.833342309686845e+17,8.833342309686845e+17
557250050.0,557250050.0
749828096.0,749828096.0
2611066880.0,2611066880.0
262715330.0,262715330.0
8.239612649886188e+17,8.239612649886188e+17
550955977.0,550955977.0
4265299414.0,4265299414.0
3415287255.0,3415287255.0
3290370521.0,3290370521.0
7.746803997672284e+17,7.746803997672284e+17
112287707.0,112287707.0
302705113.0,302705113.0
2197834202.0,2197834202.0
853185504.0,853185504.0
112061409.0,112061409.0
385962979.0,385962979.0
164705765.0,164705765.0
4384892902.0,4384892902.0
9.043211071127224e+17,9.043211071127224e+17
4418684392.0,4418684392.0
8.855811839119524e+17,8.855811839119524e+17
263943142.0,263943142.0
114770420.0,114770420.0
1689912313.0,1689912313.0
243050493.0,243050493.0
52096510.0,52096510.0
3082702335.0,3082702335.0
